,num_samples,bws,trial,distance
0,120,14.0,1,74.35572814941406
1,120,14.0,2,83.98017120361328
2,120,14.0,3,85.78544616699219
3,120,14.0,4,94.37642669677734
4,120,14.0,5,78.18253326416016
5,120,14.0,6,68.20265197753906
6,120,14.0,7,73.11705017089844
7,120,14.0,8,55.22593688964844
8,120,14.0,9,89.82181549072266
9,120,14.0,10,66.1412582397461
10,120,14.0,11,87.75514221191406
11,120,14.0,12,116.4886703491211
12,120,14.0,13,55.79304885864258
13,120,14.0,14,84.36467742919922
14,120,14.0,15,89.9224853515625
15,120,14.0,16,94.84043884277344
16,120,14.0,17,57.970767974853516
17,120,14.0,18,88.31092834472656
18,120,14.0,19,82.17272186279297
19,120,14.0,20,86.96405792236328
20,120,14.0,21,63.739585876464844
21,120,14.0,22,54.128604888916016
22,120,14.0,23,101.05992126464844
23,120,14.0,24,88.42860412597656
24,120,14.0,25,59.362945556640625
25,120,14.0,26,77.99260711669922
26,120,14.0,27,75.9309310913086
27,120,14.0,28,87.7694320678711
28,120,14.0,29,60.795249938964844
29,120,14.0,30,82.53501892089844
30,120,14.0,31,69.83533477783203
31,120,14.0,32,68.24319458007812
32,120,14.0,33,75.7408676147461
33,120,14.0,34,61.97555160522461
34,120,14.0,35,79.76785278320312
35,120,14.0,36,66.95916748046875
36,120,14.0,37,46.285335540771484
37,120,14.0,38,73.69020080566406
38,120,14.0,39,81.6269302368164
39,120,14.0,40,83.76449584960938
40,120,14.0,41,93.8519515991211
41,120,14.0,42,84.52671813964844
42,120,14.0,43,55.2177734375
43,120,14.0,44,93.22023010253906
44,120,14.0,45,90.02242279052734
45,120,14.0,46,87.14157104492188
46,120,14.0,47,67.27986907958984
47,120,14.0,48,51.14319610595703
48,120,14.0,49,91.7494125366211
49,120,14.0,50,77.74215698242188
50,120,14.0,51,64.88345336914062
51,120,14.0,52,76.8514404296875
52,120,14.0,53,45.91427230834961
53,120,14.0,54,66.28465270996094
54,120,14.0,55,60.206321716308594
55,120,14.0,56,79.52213287353516
56,120,14.0,57,94.51356506347656
57,120,14.0,58,62.84493637084961
58,120,14.0,59,39.83247756958008
59,120,14.0,60,91.64828491210938
60,120,14.0,61,82.33949279785156
61,120,14.0,62,48.455928802490234
62,120,14.0,63,91.03804016113281
63,120,14.0,64,81.37611389160156
64,120,14.0,65,77.79177856445312
65,120,14.0,66,60.46467590332031
66,120,14.0,67,122.5367202758789
67,120,14.0,68,55.1945915222168
68,120,14.0,69,76.68755340576172
69,120,14.0,70,84.79753112792969
70,120,14.0,71,51.0810661315918
71,120,14.0,72,107.321533203125
72,120,14.0,73,71.87800598144531
73,120,14.0,74,67.95123291015625
74,120,14.0,75,60.05093765258789
75,120,14.0,76,64.00135803222656
76,120,14.0,77,78.0562515258789
77,120,14.0,78,84.34827423095703
78,120,14.0,79,83.21568298339844
79,120,14.0,80,64.11339569091797
80,120,14.0,81,87.52452087402344
81,120,14.0,82,52.14630889892578
82,120,14.0,84,67.0396728515625
83,120,14.0,85,55.080711364746094
84,120,14.0,86,90.15646362304688
85,120,14.0,90,92.35540771484375
86,120,14.0,91,63.62569808959961
87,120,14.0,93,69.0446548461914
88,120,14.0,94,77.79547119140625
89,120,14.0,97,71.0892333984375
90,120,14.0,98,79.8072738647461
91,120,14.0,99,79.86791229248047
92,120,14.0,100,84.9415283203125
93,120,14.0,102,68.73284912109375
94,120,14.0,103,68.27339935302734
95,120,14.0,106,76.60481262207031
96,120,14.0,107,41.691871643066406
97,120,14.0,109,72.5257339477539
98,120,14.0,111,89.11438751220703
99,120,14.0,112,82.76251220703125
100,120,14.0,113,58.576480865478516
101,120,14.0,114,107.68348693847656
102,120,14.0,115,95.7413330078125
103,120,14.0,118,107.6099853515625
104,120,14.0,121,69.59276580810547
105,120,14.0,122,112.91146087646484
106,120,14.0,123,63.424583435058594
107,120,14.0,126,83.82984161376953
108,120,14.0,127,84.88656616210938
109,120,14.0,129,57.640254974365234
110,120,14.0,132,74.59308624267578
111,120,14.0,133,78.25555419921875
112,120,14.0,139,90.26020812988281
113,120,14.0,140,76.56607055664062
114,120,14.0,142,53.7358512878418
115,120,14.0,143,68.18328094482422
116,120,14.0,144,92.47247314453125
117,120,14.0,145,64.43910217285156
118,120,14.0,148,101.78023529052734
119,120,14.0,149,82.0996322631836
120,120,14.0,154,82.94499206542969
121,120,14.0,156,71.34679412841797
122,120,14.0,158,93.68373107910156
123,120,14.0,163,69.79771423339844
124,120,14.0,166,46.09033966064453
125,120,14.0,170,70.10327911376953
126,120,14.0,173,109.625
127,120,14.0,179,76.98782348632812
128,120,14.0,183,90.48728942871094
129,120,14.0,186,75.30773162841797
130,120,14.0,190,112.9009780883789
131,120,14.0,192,67.69760131835938
132,120,14.0,196,86.0509262084961
133,120,14.0,207,66.74503326416016
134,120,14.0,210,101.54105377197266
135,120,14.0,214,75.10094451904297
136,120,14.0,215,78.15767669677734
137,120,14.0,223,94.29948425292969
138,120,14.0,254,101.13385009765625
139,120,14.0,283,44.61014938354492
140,120,14.0,289,86.40779113769531
141,120,14.0,297,83.07537841796875
142,120,14.0,302,77.73213958740234
143,120,14.0,306,96.12769317626953
144,120,14.0,307,87.0263900756836
145,120,14.0,316,104.05987548828125
146,120,14.0,319,97.55082702636719
147,120,14.0,326,94.7293472290039
148,120,14.0,332,103.79219818115234
149,120,14.0,380,101.5258560180664
