,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.9,0.01,20.0,200,1,119.03685760498047
1,0.9,0.01,20.0,200,2,51.09415054321289
2,0.9,0.01,20.0,200,3,32.19231033325195
